idx,projection,refused
0,29.155132293701172,1
1,29.849781036376953,1
2,22.253190994262695,1
3,28.109996795654297,1
4,27.021865844726562,1
5,24.3968505859375,1
6,28.201385498046875,1
7,25.328357696533203,1
8,28.094987869262695,1
9,20.153606414794922,1
10,27.564332962036133,1
11,23.000307083129883,1
12,23.592649459838867,1
13,28.017000198364258,1
14,27.931171417236328,1
15,25.141494750976562,1
16,27.555856704711914,1
17,30.486055374145508,1
18,29.281288146972656,1
19,25.128957748413086,1
20,25.267688751220703,1
21,22.758392333984375,1
22,28.61710548400879,1
23,25.42251968383789,1
24,25.338565826416016,1
25,21.393611907958984,1
26,18.557893753051758,1
27,22.12602424621582,1
28,32.10824203491211,1
29,27.249805450439453,1
30,27.380022048950195,1
31,20.31130027770996,1
32,24.685260772705078,1
33,26.573083877563477,1
34,31.513946533203125,1
35,22.640323638916016,1
36,23.809465408325195,1
37,28.23518943786621,1
38,29.26583480834961,1
39,19.5855712890625,1
40,24.365001678466797,1
41,25.787805557250977,1
42,30.35596466064453,1
43,24.574382781982422,1
44,25.68327522277832,1
45,24.53375816345215,1
46,31.137283325195312,1
47,30.428173065185547,1
48,28.643352508544922,1
49,26.139671325683594,1
50,30.388134002685547,1
51,31.014114379882812,1
52,20.342708587646484,1
53,28.745136260986328,1
54,30.86176872253418,1
55,24.571924209594727,1
56,29.986610412597656,1
57,24.585783004760742,1
58,23.589153289794922,1
59,27.640975952148438,1
60,27.93748664855957,1
61,27.04210662841797,1
62,23.972618103027344,1
63,30.927425384521484,1
64,28.841957092285156,1
65,19.875804901123047,1
66,30.986068725585938,1
67,27.2230224609375,1
68,26.73247528076172,1
69,33.02437973022461,1
70,30.113121032714844,1
71,30.880577087402344,1
72,18.740955352783203,1
73,29.023639678955078,1
74,24.751955032348633,1
75,26.615331649780273,1
76,30.38695526123047,1
77,26.510868072509766,1
78,25.55510139465332,1
79,25.55707359313965,1
80,25.00442123413086,1
81,28.422605514526367,1
82,33.07871627807617,1
83,31.36667251586914,1
84,23.07544708251953,1
85,25.88896369934082,1
86,28.600351333618164,1
87,27.249267578125,1
88,27.097614288330078,1
89,31.76715087890625,1
90,27.46114730834961,1
91,24.323223114013672,1
92,27.01723289489746,1
93,28.202299118041992,1
94,24.676136016845703,1
95,26.923425674438477,1
96,23.03400421142578,1
97,20.19173812866211,1
98,29.222015380859375,1
99,30.264801025390625,1
100,25.431503295898438,1
101,25.535720825195312,1
102,31.611141204833984,1
103,29.337295532226562,1
104,23.481460571289062,1
105,28.029592514038086,1
106,29.045690536499023,1
107,32.06740951538086,1
108,29.9532470703125,1
109,23.919113159179688,1
110,23.1890926361084,1
111,31.105379104614258,1
112,27.67969512939453,1
113,25.898544311523438,1
114,26.172271728515625,1
115,26.18338394165039,1
116,27.232540130615234,1
117,28.26422691345215,1
118,28.232208251953125,1
119,31.2477970123291,1
120,26.84918975830078,1
121,19.51662826538086,1
122,19.69002342224121,1
123,16.909841537475586,0
124,31.2027587890625,1
125,17.873485565185547,1
126,30.077566146850586,1
127,27.011201858520508,1
128,25.04701805114746,1
129,29.142276763916016,1
130,29.73810577392578,1
131,22.683927536010742,1
132,20.738447189331055,1
133,31.705810546875,1
134,19.420433044433594,1
135,24.725738525390625,1
136,24.055126190185547,1
137,25.822708129882812,1
138,31.20631980895996,1
139,25.839305877685547,1
140,26.965721130371094,1
141,28.381399154663086,1
142,24.373638153076172,1
143,29.00364875793457,1
144,30.556983947753906,1
145,29.894309997558594,1
146,22.107994079589844,1
147,28.292110443115234,1
148,26.70905303955078,1
149,21.25257682800293,1
150,30.2003116607666,1
151,25.2700138092041,1
152,30.26689910888672,1
153,30.741178512573242,1
154,29.791667938232422,1
155,28.987730026245117,1
156,26.50927734375,1
157,26.118982315063477,1
158,23.552162170410156,1
159,28.78352928161621,1
160,29.19936180114746,1
161,20.533496856689453,1
162,23.341672897338867,1
163,24.394088745117188,1
164,24.890636444091797,1
165,29.227458953857422,1
166,23.97896957397461,1
167,26.190317153930664,1
168,32.20050811767578,1
169,23.648706436157227,1
170,23.908294677734375,1
171,23.222047805786133,1
172,30.091781616210938,1
173,27.152233123779297,1
174,27.100635528564453,1
175,27.072063446044922,1
176,20.844167709350586,1
177,28.217926025390625,1
178,25.585205078125,1
179,26.88283920288086,1
180,29.070178985595703,1
181,25.650012969970703,1
182,28.734996795654297,1
183,27.84684181213379,1
184,30.186840057373047,1
185,12.55550479888916,0
186,30.80247688293457,1
187,30.4522705078125,1
188,23.98563003540039,1
189,28.765064239501953,1
190,19.877870559692383,1
191,21.413867950439453,1
192,22.727436065673828,1
193,29.24119758605957,1
194,32.556671142578125,1
195,23.2927303314209,1
196,27.07550811767578,1
197,31.232711791992188,1
198,24.7905330657959,1
199,30.38355827331543,1
