idx,projection,refused
0,2.655959129333496,1
1,2.697505474090576,1
2,1.9178807735443115,1
3,2.9408624172210693,1
4,2.9515984058380127,1
5,2.72003436088562,1
6,3.0113229751586914,1
7,3.0421295166015625,1
8,2.577829599380493,1
9,2.5303845405578613,1
10,2.67191219329834,1
11,1.9197384119033813,0
12,3.3108608722686768,1
13,2.9444022178649902,1
14,3.2393064498901367,1
15,2.3565807342529297,1
16,2.825531482696533,1
17,2.617375373840332,1
18,3.0855956077575684,1
19,2.796156644821167,1
20,2.3306519985198975,1
21,2.6977343559265137,1
22,3.558856248855591,1
23,2.5653178691864014,1
24,2.9477338790893555,1
25,2.1243486404418945,1
26,1.6457146406173706,0
27,2.73313307762146,1
28,2.7435142993927,1
29,2.644670248031616,1
30,3.095427989959717,1
31,1.7517868280410767,1
32,3.241935968399048,1
33,2.7847306728363037,1
34,3.337873935699463,1
35,2.6887030601501465,1
36,2.67647385597229,1
37,2.5313048362731934,1
38,2.4564621448516846,1
39,1.8794333934783936,0
40,2.3310980796813965,0
41,2.6098737716674805,1
42,2.4267418384552,1
43,1.8259997367858887,1
44,2.8308093547821045,1
45,2.3841867446899414,1
46,2.783290386199951,1
47,2.7769646644592285,1
48,2.950056314468384,1
49,2.4015917778015137,1
50,2.3642349243164062,1
51,3.0761427879333496,1
52,2.048434257507324,1
53,2.3146872520446777,1
54,2.906874895095825,1
55,2.345017910003662,1
56,3.294015884399414,1
57,2.6455461978912354,1
58,1.8910109996795654,1
59,2.4718964099884033,1
60,2.493206024169922,1
61,2.9216115474700928,1
62,2.4580740928649902,0
63,3.3283092975616455,1
64,2.7569122314453125,1
65,2.732760190963745,1
66,3.1460094451904297,1
67,2.6619699001312256,1
68,2.5699315071105957,1
69,2.7170865535736084,1
70,2.8870279788970947,1
71,3.2384848594665527,1
72,2.064467668533325,1
73,2.7227249145507812,1
74,2.9294979572296143,1
75,2.5235238075256348,1
76,3.0423426628112793,1
77,2.49088191986084,1
78,2.9330201148986816,1
79,2.3836214542388916,1
80,2.386594295501709,1
81,2.9416680335998535,1
82,3.1434550285339355,1
83,2.600921630859375,1
84,2.9719769954681396,1
85,2.32554030418396,1
86,2.768766403198242,1
87,2.9298477172851562,1
88,3.1649937629699707,1
89,2.765547752380371,1
90,2.4307045936584473,1
91,2.5044891834259033,1
92,2.880554437637329,1
93,2.5250821113586426,1
94,2.0103156566619873,1
95,2.8995399475097656,1
96,2.313274383544922,1
97,1.9563212394714355,1
98,3.2065749168395996,1
99,3.4376027584075928,1
100,2.294801950454712,1
101,2.930927276611328,1
102,3.042376756668091,1
103,3.0841598510742188,1
104,2.0016753673553467,1
105,2.8217997550964355,1
106,2.589932680130005,1
107,2.7856667041778564,1
108,2.773894786834717,1
109,2.9249892234802246,1
110,2.2295784950256348,1
111,3.1670126914978027,1
112,2.975033760070801,1
113,2.4193930625915527,1
114,2.9761085510253906,1
115,3.0893619060516357,1
116,2.832557201385498,1
117,3.086623191833496,1
118,3.360403537750244,1
119,3.0501365661621094,1
120,2.2956457138061523,0
121,1.9534924030303955,1
122,3.539438009262085,1
123,1.4178667068481445,0
124,2.7372865676879883,1
125,1.4608514308929443,0
126,3.0809450149536133,1
127,3.0459306240081787,1
128,2.7108750343322754,1
129,3.210297107696533,1
130,3.286142110824585,1
131,2.0810036659240723,1
132,2.3048346042633057,1
133,2.5945043563842773,1
134,1.9103319644927979,0
135,2.744605779647827,1
136,2.6684341430664062,1
137,3.143062114715576,1
138,3.361574411392212,1
139,2.1856298446655273,1
140,2.7276930809020996,1
141,2.998745918273926,1
142,2.9810595512390137,1
143,2.7669448852539062,1
144,2.7447869777679443,1
145,2.6989521980285645,1
146,2.440706491470337,1
147,3.117600679397583,1
148,2.327195167541504,1
149,2.5512871742248535,1
150,2.9269773960113525,1
151,2.8212058544158936,1
152,2.460282325744629,1
153,3.1154770851135254,1
154,3.35425066947937,1
155,3.2917299270629883,1
156,2.5224475860595703,1
157,2.9762320518493652,1
158,2.939699172973633,1
159,2.076890230178833,1
160,2.7382326126098633,1
161,2.0981366634368896,1
162,2.6121506690979004,1
163,3.050779342651367,1
164,2.758458137512207,1
165,3.0099668502807617,1
166,1.7132817506790161,0
167,2.957551956176758,1
168,2.785764694213867,1
169,2.2058916091918945,1
170,2.7041382789611816,1
171,3.527160167694092,1
172,3.122884511947632,1
173,2.256979465484619,1
174,2.6413142681121826,1
175,3.0046679973602295,1
176,2.374359607696533,1
177,2.4463701248168945,1
178,2.5411524772644043,1
179,2.4717071056365967,1
180,2.970822334289551,1
181,3.005648374557495,1
182,3.2313547134399414,1
183,2.805877447128296,1
184,2.8221120834350586,1
185,1.2121158838272095,0
186,2.7862613201141357,1
187,2.7700533866882324,1
188,2.5073797702789307,1
189,3.371788501739502,1
190,1.750011682510376,1
191,1.982197880744934,0
192,1.662259578704834,0
193,2.143512487411499,1
194,2.9428415298461914,1
195,2.2682785987854004,1
196,2.5704400539398193,1
197,2.9935004711151123,1
198,2.2160496711730957,1
199,2.3346214294433594,1
