idx,projection,refused
0,1.2799957990646362,0
1,1.3421311378479004,0
2,1.348662257194519,0
3,1.4961938858032227,1
4,1.7304271459579468,0
5,1.4690420627593994,0
6,1.593223214149475,1
7,1.7088103294372559,0
8,1.000236988067627,0
9,1.312479019165039,1
10,1.5678304433822632,0
11,0.8433911800384521,0
12,1.6303757429122925,0
13,1.6780765056610107,1
14,1.616538405418396,0
15,1.3413031101226807,0
16,1.5038365125656128,0
17,1.5643715858459473,0
18,1.6764317750930786,1
19,1.4764174222946167,0
20,1.38155198097229,0
21,1.4441616535186768,0
22,1.7491689920425415,0
23,1.2898188829421997,0
24,1.7422447204589844,0
25,1.2127782106399536,0
26,1.0197656154632568,0
27,1.278969168663025,0
28,1.047345519065857,0
29,1.4337866306304932,1
30,1.4918763637542725,0
31,1.0022552013397217,0
32,1.5214755535125732,0
33,1.5954227447509766,0
34,2.0074024200439453,1
35,1.6870412826538086,0
36,1.3188819885253906,0
37,1.2658538818359375,0
38,1.37452232837677,0
39,1.0335501432418823,0
40,1.301666259765625,0
41,1.462903380393982,0
42,1.4808459281921387,0
43,1.0305421352386475,0
44,1.6491448879241943,0
45,1.2138818502426147,0
46,1.7162450551986694,1
47,1.6377031803131104,0
48,1.4304707050323486,0
49,1.2298238277435303,0
50,1.35450279712677,0
51,1.0404484272003174,0
52,1.1531381607055664,0
53,1.4217936992645264,1
54,1.4679903984069824,0
55,1.2003405094146729,1
56,1.5944782495498657,0
57,1.4439074993133545,0
58,0.6654101014137268,0
59,1.3820208311080933,0
60,1.6046388149261475,0
61,1.17864191532135,0
62,1.3132954835891724,0
63,1.6028028726577759,1
64,1.7036736011505127,0
65,1.2073967456817627,0
66,1.480325698852539,0
67,1.5804522037506104,0
68,1.4825210571289062,0
69,1.7120826244354248,0
70,1.5614562034606934,1
71,1.6865606307983398,1
72,1.1016120910644531,0
73,1.4365137815475464,0
74,1.793893575668335,0
75,1.624579668045044,0
76,1.5747487545013428,0
77,1.5287909507751465,0
78,1.6451101303100586,1
79,1.2421677112579346,0
80,1.3914446830749512,1
81,1.5919973850250244,0
82,1.793174147605896,0
83,1.409766435623169,1
84,1.3786180019378662,0
85,1.3131966590881348,0
86,1.634397268295288,0
87,1.5447322130203247,0
88,1.7808772325515747,0
89,1.6426970958709717,1
90,1.3723251819610596,0
91,1.5528554916381836,0
92,1.57155179977417,1
93,1.1246397495269775,0
94,1.3481227159500122,0
95,1.4755017757415771,0
96,1.3031744956970215,0
97,1.0047271251678467,0
98,1.4227099418640137,1
99,1.662426233291626,0
100,1.6850128173828125,0
101,1.6750752925872803,1
102,1.895479679107666,1
103,1.6123487949371338,0
104,1.015941858291626,0
105,1.6771037578582764,1
106,1.3820278644561768,0
107,1.7058879137039185,0
108,1.8028901815414429,0
109,1.5417070388793945,0
110,1.3120945692062378,0
111,1.6244741678237915,0
112,1.5317912101745605,1
113,1.4622055292129517,1
114,1.340606451034546,0
115,1.3055140972137451,0
116,1.7300543785095215,0
117,1.8128677606582642,0
118,1.5447267293930054,0
119,1.625172734260559,0
120,1.0697777271270752,0
121,1.0927518606185913,0
122,1.5146126747131348,0
123,0.36642009019851685,0
124,1.3087596893310547,1
125,0.7833470106124878,0
126,1.407418131828308,0
127,1.4397872686386108,0
128,1.4868624210357666,0
129,1.6544709205627441,0
130,1.6511869430541992,1
131,1.3180912733078003,0
132,0.9784513711929321,1
133,1.448632001876831,0
134,0.9305723905563354,0
135,1.2318480014801025,0
136,1.4871110916137695,0
137,1.408966064453125,0
138,1.4280455112457275,1
139,1.291683554649353,0
140,1.5815880298614502,1
141,1.4590356349945068,0
142,1.3672349452972412,0
143,1.442922830581665,0
144,1.5794038772583008,0
145,1.5799472332000732,0
146,1.5061166286468506,0
147,1.5938301086425781,0
148,1.1993520259857178,0
149,1.2480573654174805,0
150,1.4526596069335938,0
151,1.471067190170288,0
152,1.3348453044891357,0
153,1.496316909790039,0
154,1.5741634368896484,1
155,1.4532899856567383,1
156,1.1516287326812744,0
157,1.5535513162612915,1
158,1.4751372337341309,0
159,0.6922919750213623,0
160,1.553483247756958,0
161,1.0351506471633911,0
162,1.4045087099075317,0
163,1.4868154525756836,0
164,1.234656572341919,1
165,1.5644550323486328,1
166,1.2459797859191895,0
167,1.0377742052078247,0
168,1.6300784349441528,0
169,1.1431952714920044,0
170,1.4946757555007935,0
171,1.6428098678588867,0
172,1.7014760971069336,0
173,1.5937039852142334,0
174,1.6031339168548584,0
175,1.5488240718841553,0
176,0.9988151788711548,0
177,1.622331142425537,0
178,1.473524570465088,0
179,1.3610371351242065,1
180,1.5400880575180054,0
181,1.4976527690887451,0
182,1.6134274005889893,0
183,1.43369722366333,0
184,1.4383275508880615,0
185,0.39912018179893494,0
186,1.6719743013381958,0
187,1.6167360544204712,0
188,1.4732033014297485,1
189,1.4714806079864502,0
190,0.7778330445289612,0
191,1.1332881450653076,0
192,0.9235973954200745,0
193,1.3813904523849487,0
194,1.7011804580688477,0
195,1.3527570962905884,1
196,1.1628057956695557,0
197,1.4682676792144775,0
198,1.4286389350891113,0
199,1.4360072612762451,0
