idx,projection,refused
0,27.46173858642578,1
1,29.957048416137695,1
2,22.62271499633789,1
3,33.432918548583984,1
4,27.627376556396484,1
5,27.392234802246094,1
6,27.47208595275879,1
7,35.28239059448242,1
8,28.860462188720703,1
9,22.461280822753906,1
10,29.57743263244629,1
11,21.885276794433594,1
12,28.89279556274414,1
13,26.55071258544922,1
14,30.83529281616211,1
15,24.510684967041016,1
16,30.028583526611328,1
17,29.739595413208008,1
18,27.486675262451172,1
19,25.120849609375,1
20,23.33782958984375,1
21,27.940805435180664,1
22,28.030242919921875,1
23,28.613832473754883,1
24,25.03835678100586,1
25,25.34681510925293,1
26,24.28225326538086,1
27,29.28997039794922,1
28,29.05813217163086,1
29,33.02540588378906,1
30,29.214256286621094,1
31,24.651592254638672,1
32,28.603561401367188,1
33,28.844444274902344,1
34,32.39434814453125,1
35,31.346874237060547,1
36,33.99720764160156,1
37,25.530458450317383,1
38,29.8146915435791,1
39,25.085329055786133,1
40,26.78071403503418,1
41,30.06198501586914,1
42,27.1463623046875,1
43,26.140859603881836,1
44,25.99665069580078,1
45,25.34579086303711,1
46,31.921266555786133,1
47,28.6708927154541,1
48,26.587875366210938,1
49,25.829355239868164,1
50,25.30908203125,1
51,28.864948272705078,1
52,25.779876708984375,1
53,27.934734344482422,1
54,32.66529846191406,1
55,29.952356338500977,1
56,32.13890838623047,1
57,23.97226333618164,1
58,20.94222640991211,1
59,24.56875991821289,1
60,30.11414337158203,1
61,26.86871337890625,1
62,24.61544418334961,1
63,30.702713012695312,1
64,31.494644165039062,1
65,25.54281234741211,1
66,30.210941314697266,1
67,26.653104782104492,1
68,31.121843338012695,1
69,31.655780792236328,1
70,28.36988067626953,1
71,33.13544464111328,1
72,22.612926483154297,1
73,27.91190528869629,1
74,30.265024185180664,1
75,21.5301456451416,1
76,28.197010040283203,1
77,28.129255294799805,1
78,33.668724060058594,1
79,24.545360565185547,1
80,29.043224334716797,1
81,27.873308181762695,1
82,29.45258140563965,1
83,28.87075424194336,1
84,27.553558349609375,1
85,30.476776123046875,1
86,27.846458435058594,1
87,27.880142211914062,1
88,28.423145294189453,1
89,32.80004119873047,1
90,27.262218475341797,1
91,24.33867645263672,1
92,28.62835121154785,1
93,26.38441276550293,1
94,23.754840850830078,1
95,26.32289695739746,1
96,26.141860961914062,1
97,21.007291793823242,1
98,27.651960372924805,1
99,31.993995666503906,1
100,25.608314514160156,1
101,33.24657440185547,1
102,32.31507110595703,1
103,29.232337951660156,1
104,22.52714729309082,1
105,29.249601364135742,1
106,27.342607498168945,1
107,31.524742126464844,1
108,31.52140998840332,1
109,27.99435806274414,1
110,24.73678970336914,1
111,32.357078552246094,1
112,30.016191482543945,1
113,29.22732925415039,1
114,27.962966918945312,1
115,30.355350494384766,1
116,29.197969436645508,1
117,29.85548210144043,1
118,29.9691162109375,1
119,28.93926429748535,1
120,27.52142333984375,1
121,24.223007202148438,1
122,24.847999572753906,1
123,20.825607299804688,0
124,27.202198028564453,1
125,22.517662048339844,1
126,30.161949157714844,1
127,26.207958221435547,1
128,24.693069458007812,1
129,26.516761779785156,1
130,28.82518768310547,1
131,25.839599609375,1
132,21.2680721282959,1
133,30.04348373413086,1
134,24.3883056640625,1
135,25.108741760253906,1
136,23.753467559814453,1
137,26.04058837890625,1
138,31.1184024810791,1
139,26.051298141479492,1
140,27.257959365844727,1
141,26.293434143066406,1
142,26.78333282470703,1
143,30.05384063720703,1
144,26.113849639892578,1
145,26.833560943603516,1
146,27.353111267089844,1
147,26.596805572509766,1
148,29.486886978149414,1
149,26.65627670288086,1
150,27.01372528076172,1
151,34.469947814941406,1
152,28.335262298583984,1
153,27.1453800201416,1
154,30.949966430664062,1
155,28.71062660217285,1
156,25.852699279785156,1
157,26.125003814697266,1
158,27.93571662902832,1
159,28.323163986206055,1
160,25.683204650878906,1
161,24.480405807495117,1
162,28.28025245666504,1
163,27.420074462890625,1
164,32.01924133300781,1
165,33.19536590576172,1
166,26.079906463623047,1
167,31.593372344970703,1
168,27.653223037719727,1
169,27.13611602783203,1
170,28.281906127929688,1
171,31.94573211669922,1
172,30.599029541015625,1
173,27.187997817993164,1
174,26.83946990966797,1
175,26.11640167236328,1
176,24.475482940673828,1
177,24.276424407958984,1
178,26.76273536682129,1
179,26.052494049072266,1
180,28.276649475097656,1
181,28.983203887939453,1
182,30.497451782226562,1
183,27.68930435180664,1
184,32.434906005859375,1
185,17.422245025634766,1
186,31.34957504272461,1
187,30.01397705078125,1
188,28.567089080810547,1
189,31.956558227539062,1
190,24.779876708984375,1
191,22.944599151611328,0
192,23.49834442138672,1
193,25.416139602661133,1
194,30.0654296875,1
195,26.964487075805664,1
196,26.631683349609375,1
197,30.09867286682129,1
198,27.09189224243164,1
199,25.941951751708984,1
