idx,projection,refused
0,7.887553691864014,1
1,8.805479049682617,1
2,5.618299961090088,1
3,7.777950763702393,1
4,8.709464073181152,1
5,8.474825859069824,1
6,7.881397247314453,1
7,7.901241302490234,1
8,7.960363388061523,0
9,7.389116287231445,1
10,8.042673110961914,1
11,5.047815322875977,1
12,8.816436767578125,1
13,8.10364818572998,1
14,9.03366470336914,1
15,7.480530738830566,1
16,8.458590507507324,1
17,8.729211807250977,1
18,8.704506874084473,1
19,5.304195880889893,1
20,7.562869548797607,0
21,6.607077598571777,1
22,8.970300674438477,1
23,7.550034999847412,1
24,6.0130767822265625,1
25,7.03663444519043,1
26,-0.37326544523239136,0
27,7.682141304016113,1
28,8.018672943115234,0
29,8.524616241455078,1
30,8.737443923950195,1
31,3.0309836864471436,1
32,8.601554870605469,1
33,9.221807479858398,0
34,8.57634162902832,1
35,9.217391967773438,1
36,7.530555248260498,1
37,8.435996055603027,1
38,8.63588809967041,1
39,4.183701515197754,1
40,5.358346939086914,0
41,8.478904724121094,1
42,8.305978775024414,1
43,6.875040531158447,1
44,7.427800178527832,0
45,6.675111293792725,1
46,8.373482704162598,1
47,8.280405044555664,0
48,7.842667579650879,1
49,7.572402000427246,1
50,5.429879665374756,1
51,9.053556442260742,1
52,7.323098659515381,1
53,8.113014221191406,1
54,8.595954895019531,1
55,6.989230632781982,1
56,8.604484558105469,1
57,6.756349086761475,0
58,5.8726630210876465,1
59,8.996700286865234,1
60,8.52126693725586,0
61,9.17262077331543,1
62,5.8334245681762695,1
63,8.989389419555664,0
64,8.702736854553223,1
65,6.423003673553467,1
66,8.308905601501465,0
67,6.954372406005859,1
68,7.888810157775879,1
69,8.199400901794434,1
70,8.722014427185059,1
71,8.709357261657715,1
72,5.887277603149414,1
73,8.66559886932373,0
74,9.214179039001465,1
75,6.46511697769165,0
76,7.6737380027771,1
77,8.277063369750977,0
78,7.6179656982421875,1
79,7.844790458679199,1
80,7.8632917404174805,1
81,8.970052719116211,1
82,8.391823768615723,1
83,7.969047546386719,1
84,8.608055114746094,0
85,7.949616432189941,1
86,8.160341262817383,1
87,8.059345245361328,1
88,8.010215759277344,1
89,8.340349197387695,1
90,7.618978500366211,1
91,7.015364170074463,1
92,7.6694793701171875,1
93,7.941465377807617,1
94,5.4377241134643555,1
95,8.533329963684082,1
96,6.021615028381348,1
97,2.51550030708313,1
98,8.403291702270508,0
99,8.920816421508789,0
100,8.226012229919434,1
101,7.3468451499938965,1
102,8.5994873046875,1
103,8.839052200317383,1
104,8.378128051757812,0
105,7.815822601318359,1
106,7.960076332092285,1
107,8.377870559692383,1
108,8.424724578857422,1
109,8.454424858093262,1
110,5.624372959136963,0
111,9.292255401611328,1
112,8.239461898803711,1
113,7.874746322631836,1
114,8.490421295166016,0
115,9.260322570800781,1
116,8.750631332397461,1
117,8.873149871826172,1
118,8.266436576843262,0
119,8.98843002319336,1
120,7.584449768066406,0
121,4.089715003967285,1
122,8.312522888183594,1
123,-2.8145079612731934,0
124,8.918651580810547,1
125,2.416874408721924,0
126,8.450141906738281,1
127,8.694557189941406,1
128,7.218165397644043,0
129,8.04865837097168,0
130,8.180257797241211,0
131,8.721683502197266,0
132,7.461071968078613,1
133,8.352910041809082,1
134,3.185542345046997,0
135,6.0971221923828125,1
136,4.249256134033203,1
137,8.776433944702148,0
138,6.4763593673706055,1
139,7.626904487609863,1
140,7.863735198974609,1
141,8.327263832092285,1
142,8.220782279968262,1
143,8.431512832641602,1
144,8.025803565979004,1
145,8.36629581451416,0
146,7.394802093505859,1
147,7.467107772827148,1
148,8.252659797668457,1
149,6.623185157775879,1
150,8.024812698364258,0
151,8.231400489807129,1
152,8.543547630310059,1
153,8.452875137329102,1
154,8.520752906799316,1
155,8.856189727783203,1
156,5.278046607971191,1
157,7.668867111206055,1
158,7.969572067260742,1
159,7.873779296875,1
160,8.203296661376953,0
161,6.153037071228027,1
162,7.147985935211182,1
163,8.307456970214844,1
164,8.09571361541748,1
165,8.000147819519043,1
166,5.251686096191406,1
167,8.352256774902344,1
168,7.871263027191162,0
169,8.166690826416016,1
170,7.49323844909668,1
171,8.576353073120117,1
172,8.518738746643066,1
173,8.179403305053711,1
174,7.9786376953125,1
175,8.541398048400879,1
176,6.852372646331787,1
177,6.759424686431885,0
178,7.253134727478027,1
179,7.982979774475098,1
180,8.058609008789062,1
181,8.04708480834961,1
182,9.040550231933594,1
183,8.570764541625977,1
184,8.824742317199707,1
185,-3.481874465942383,0
186,8.554224967956543,1
187,8.467759132385254,1
188,7.116405487060547,1
189,8.679484367370605,1
190,6.128969192504883,1
191,0.3473593592643738,0
192,3.5392262935638428,0
193,5.870297431945801,1
194,7.730171203613281,0
195,7.362335205078125,1
196,8.394351959228516,1
197,8.865574836730957,1
198,6.491589546203613,0
199,5.211422443389893,1
